"model","ens","year","tx5d","tx5d_ano","gmst_ano"
"GFDLESM2","r02",1911,290.122985839844,0.610759866648721,-0.676187765602208
"GFDLESM2","r02",1912,289.262054443359,-0.250171529835654,-0.673332095131343
"GFDLESM2","r02",1913,291.233520507812,1.72129453461747,-0.670436017826489
"GFDLESM2","r02",1914,291.309509277344,1.79728330414872,-0.667495860045108
"GFDLESM2","r02",1915,289.864807128906,0.352581155711221,-0.664507948144944
"GFDLESM2","r02",1916,290.000274658203,0.488048685008096,-0.661468608483517
"GFDLESM2","r02",1917,290.2021484375,0.689922464304971,-0.658374167418401
"GFDLESM2","r02",1918,290.390625,0.878399026804971,-0.655220951307115
"GFDLESM2","r02",1919,291.109405517578,1.5971795443831,-0.65200528650729
"GFDLESM2","r02",1920,291.266204833984,1.75397886078935,-0.648723499376501
"GFDLESM2","r02",1921,290.032318115234,0.520092142039346,-0.645388639738997
"GFDLESM2","r02",1922,290.961364746094,1.44913877289872,-0.642013997363506
"GFDLESM2","r02",1923,291.316680908203,1.8044549350081,-0.63859625852416
"GFDLESM2","r02",1924,290.349304199219,0.837078226023721,-0.635132109495089
"GFDLESM2","r02",1925,289.522613525391,0.0103875521955956,-0.63161823655048
"GFDLESM2","r02",1926,289.665893554688,0.153667581492471,-0.628051325964577
"GFDLESM2","r02",1927,288.852813720703,-0.659412252491904,-0.624428064011454
"GFDLESM2","r02",1928,289.576049804688,0.0638238314924706,-0.62074513696524
"GFDLESM2","r02",1929,290.498016357422,0.985790384226846,-0.616999231100351
"GFDLESM2","r02",1930,290.747192382812,1.23496640961747,-0.613187032690632
"GFDLESM2","r02",1931,290.609832763672,1.09760679047685,-0.609305228010442
"GFDLESM2","r02",1932,290.833312988281,1.32108701508622,-0.605350503333909
"GFDLESM2","r02",1933,290.153198242188,0.640972268992471,-0.601319544935222
"GFDLESM2","r02",1934,289.647766113281,0.135540140086221,-0.597209039088511
"GFDLESM2","r02",1935,290.178161621094,0.665935647898721,-0.593015672067907
"GFDLESM2","r02",1936,290.058013916016,0.545787942820596,-0.588736130147709
"GFDLESM2","r02",1937,289.990875244141,0.478649270945596,-0.584367099601991
"GFDLESM2","r02",1938,290.416320800781,0.904094827586221,-0.579905266704941
"GFDLESM2","r02",1939,290.324676513672,0.812450540476846,-0.575347317730689
"GFDLESM2","r02",1940,290.717010498047,1.20478452485185,-0.570689938953535
"GFDLESM2","r02",1941,289.545074462891,0.0328484896955956,-0.56592981664744
"GFDLESM2","r02",1942,290.830902099609,1.31867612641435,-0.561063637086761
"GFDLESM2","r02",1943,289.922760009766,0.410534036570596,-0.556088086545572
"GFDLESM2","r02",1944,290.043121337891,0.530895364695596,-0.550999851298059
"GFDLESM2","r02",1945,290.277557373047,0.765331399851846,-0.545795617618353
"GFDLESM2","r02",1946,290.254730224609,0.742504251414346,-0.540472071780641
"GFDLESM2","r02",1947,289.585418701172,0.0731927279768456,-0.535025900059225
"GFDLESM2","r02",1948,289.311553955078,-0.200672018116904,-0.529453788728063
"GFDLESM2","r02",1949,289.976043701172,0.463817727976846,-0.523752424061456
"GFDLESM2","r02",1950,290.650207519531,1.13798154633622,-0.517918492333536
"GFDLESM2","r02",1951,291.132965087891,1.6207391146956,-0.511825027350824
"GFDLESM2","r02",1952,290.36279296875,0.850566995554971,-0.505355515209828
"GFDLESM2","r02",1953,291.035308837891,1.5230828646956,-0.498522320620054
"GFDLESM2","r02",1954,290.721984863281,1.20975889008622,-0.491337808290666
"GFDLESM2","r02",1955,290.735290527344,1.22306455414872,-0.483814342931112
